Id,Text
8868, rewrit deleg token test parameter pattern testdelegationtokenwithencrypt testgeneratedelegationtoken
8869, enhanc loadincrementalhfil api accept store file path input current loadincrementalhfil take directori output path input paramet scenario increment restor bulk load hfile list path hfile known loadincrementalhfil take list input paramet proceed load
8870, expos load inform client side
8871, add option bulk load alway copi hfile instead renam relat hbase 14417 support increment restor multipl destin issu add option would alway copi hfile bulk load
8872, move znode path config separ class make easier use curat client futur also tri fix bad practis declar mastermaintznod static updat non static method
8873, make bytebufferutil equal safer correct bytebufferutil equal hconstant empty_byte_buff hconstant empty_byte_array throw java lang arrayindexoutofboundsexcept think return true
8874, procedur v2 use base class remov duplic set test code tabl ddl procedur tabl ddl procedur test set avoid duplic code help maintain exist test move set base class
8875, defin behavior default empti filterlist current empti filterlist filter data filterlist isfamilyessenti alway return fals caus null cell retriev regionscannerimpl storeheap seem empti filterlist noth follow code common noformat privat static filter makefilt filterlist filterlist new filterlist condit add filter noth add return filterlist noformat keep current logic filter data add enough comment explain add filterlist size filterlist empti prevent filter data comment thank
8876, refactor org apach hadoop hbase client action accord previou comment action appli gener action implement compar action compareto cast object action reason outlin refactor action
8877, add replicate_al flag avoid misus namespac tabl cf config replic peer first add new peer shell cmd code add_peer cluster_key server1 cie com 2181 hbase code set namespac tabl cf peer config mean replic tabl peer cluster append tabl peer config code append_peer_tablecf table1 code peer replic table1 peer cluster chang replic one tabl replic tabl cluster easi misus product cluster avoid append tabl peer replic tabl
8878, creat split per region gener hbase 12590 common request user abl better control mani map task creat per region right alway region input split map task goe spark sinc use tif region size larg 50 gb desir abl creat split per region hbase 12590 add config properti mr job abl handl skew region size algorithm roughli code region size averag size ratio cut region two mr input split averag size region size averag size ratio one region one mr input split sum sever continu region size averag size ratio combin region one mr input split code although set data skew ratio someth abus hbase 12590 creat split task per region ideal way creat patch exampl cannot creat task per region want fix properli extend approach hbase 12590 make client specifi desir num mapper desir split size tif gener split base current region size similar algorithm hbase 12590 gener way also would elimin hand tune data skew ratio also think guidepost approach phoenix stat tabl use exactli purpos right region split power two assum uniform distribut within region
8879, expand mob compact partit polici daili weekli monthli today mob region hold mob file region daili partit mob compact polici major mob compact still one file per region daili given 365 day one year least 365 file per region sinc hdf limit number file one folder go scale lot region reduc mob file number want introduc partit polici weekli monthli compact mob file within one week month one file jira creat track effort
8880, add taskmonitor gettask variant accept type select taskmonitortmpl jamon code list extend monitoredtask task taskmonitor gettask iter extend monitoredtask iter task iter appli request filter iter hasnext monitoredtask iter next filter equal gener instanceof monitoredrpchandl iter remov code mean user refresh rs statu page regardless type filter alway travers clone monitoredtask gettask synchron code public synchron list monitoredtask gettask code variant gettask ad take type filter unnecessari clone avoid
8881, refactor rwqueuerpcexecutor balancedqueuerpcexecutor rpcexecutor rwqueuerpcexecutor eight constructor method longest one ten paramet use simplerpcschedul easi confus read code duplic method implement rwqueuerpcexecutor balancedqueuerpcexecutor implement parent class rpcexecutor simplerpcschedul read mani config new rpcexecutor call_queue_scan_share_conf_key need rwqueuerpcexecutor call_queue_codel_target_delay call_queue_codel_interv call_queue_codel_lifo_threshold need adaptivelifocodelcallqueu thought refactor suggest welcom review board http review apach org 53726
8882, improv simpleloadbalanc alway take server level balanc account current bytabl strategi might still server level imbal improv jira background oper larg scale cluster case compani still prefer use simpleloadbalanc due simplic quick balanc plan gener etc current simpleloadbalanc two mode bytabl guarante region one tabl could uniformli distribut byclust ignor distribut within tabl balanc region togeth pressur differ tabl differ first bytabl option prefer one case yet choic sacrific cluster level balanc would caus server significantli higher load 242 region server 417 region server real world stat consid case cluster tabl server noformat server region table1 table2 table3 server region table1 table2 table3 server region table1 table2 table3 server region noformat bytabl strategi perspect cluster alreadi perfectli balanc tabl level perfect statu like noformat server region table2 table3 server region table1 table3 server region table1 table2 table3 server region table1 table2 noformat see server load chang table1 table2 table3 still keep balanc goal jira tri achiev two ut ad well last one demonstr advantag new strategi also onconfigurationchang method implement hot control slop variabl use strategi largest cluster sever month effect could assur extent
8883, expos keyvalu checkparamet checkfortagslength use cell implement keyvalu use privat function check input paramet checkparamet checkfortagslength would great access could privat use cell extendedcel implement
8884, mob make ref cell creation effici flush mob data ref cell creat per actual mob cell creat lot garbag refer mobutil createmobrefcel need add tag ref cell arraylist creat default size creat ref array call cellutil gettag creat new arraylist even origin cell tag new kv creat creat new back byte copi also along flush compact op fresh tag object creat tablenam tag fix includ tabl name tag go chang per hstore even new tag ad keep byte tag mobhstor level flush compact store use creat new mobrefcel like tagrewritecel valu tag part diff origin cell
8885, add retri loadincrementalhfil tool use loadincrementalhfil tool s3 filesystem prone fail due filenotfoundexcept due inconsist simpl configur retri logic ad
8886, optim mob compact _del file today _del file mobdir major mob compact everi mob file recompact caus lot io slow major mob compact may take month finish need improv idea compact _del file one instead compact base group startkey key use firstkey startkey make mob file see _del file need includ partit base timerang _del file compact file timerang need includ _del file newer file
